start_date,end_date,current_flag,dataset_row_id,id,license_id,account_number,site_number,legal_name,doing_business_as_name,address,city,state,zip_code,ward,precinct,police_district,license_code,license_description,license_number,application_type,application_created_date,application_requirements_complete,payment_date,conditional_approval,license_term_start_date,license_term_expiration_date,license_approved_for_issuance,date_issued,license_status,license_status_change_date,ssa,latitude,longitude,location
2014-08-14 02:21:12.178731,,True,184036,1445121-20140116,2296799,269787,1,SOUTH SIDE COMMUNITY FEDERAL CREDIT UNION,SOUTH SIDE COMMUNITY FEDERAL CREDIT UNION,5401 S WENTWORTH AVE  25,CHICAGO,IL,60609,3,4,2,1010,Limited Business License,1445121,RENEW,,2013-11-15,2014-02-20,False,2014-01-16,2016-01-15,2014-02-20,2014-02-21,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,184593,2142342-20140416,2312896,370364,1,HYDEPARK TWO INC.,DUNKIN DONUTS/ BASKIN ROBBINS,1418 E 53RD ST 1ST 5,CHICAGO,IL,60615,4,47,2,1006,Retail Food Establishment,2142342,RENEW,,2014-02-15,2014-03-11,False,2014-04-16,2016-04-15,2014-03-11,2014-03-12,AAI,,61,41.7996297442511,-87.5909414362646,"(41.799629744251135, -87.59094143626464)"
2014-08-14 02:21:12.178731,,True,184942,2321280-20140519,2321280,389625,1,"THE PRINT LOUNGE, INC.",THE PRINT LOUNGE,4532 S COTTAGE GROVE AVE  1ST,CHICAGO,IL,60653,4,39,2,1010,Limited Business License,2321280,ISSUE,2014-04-14,2014-05-19,2014-05-19,False,2014-05-19,2016-06-15,2014-05-19,2014-05-19,AAI,,47,41.8121773340639,-87.6067706725653,"(41.81217733406391, -87.60677067256535)"
2014-08-14 02:21:12.178731,,True,297009,2326815-20140522,2326815,389818,1,"Peach's on 47th, Inc",Peach's On 47th,4652 S DR MARTIN LUTHER KING JR DR 1ST ,CHICAGO,IL,60653,3,,,1006,Retail Food Establishment,2326815,ISSUE,,2014-04-22,2014-04-22,False,2014-05-22,2016-06-15,2014-05-21,2014-05-22,AAI,,56,41.8096014835618,-87.6167411666536,"(41.80960148356178, -87.61674116665355)"
2014-08-14 02:21:12.178731,,True,298208,2093487-20140616,2324517,337889,2,"FIRST AID COMICS, INC.",FIRST AID COMICS,1617 E 55TH ST 1ST ,CHICAGO,IL,60615,5,35,2,1010,Limited Business License,2093487,RENEW,,2014-04-15,2014-05-02,False,2014-06-16,2016-06-15,2014-05-02,2014-05-05,AAI,,61,41.7950817700313,-87.5869407701939,"(41.7950817700313, -87.58694077019393)"
2014-08-14 02:21:12.178731,,True,299025,2216148-20140316,2307093,364226,1,"JELLYBEAN LEARNING CENTER IV, INC.","JELLYBEAN LEARNING CENTER IV, INC.",448-450 E 61ST ST 1 ,CHICAGO,IL,60637,20,37,3,1023,Children's Services Facility License,2216148,RENEW,,2014-01-15,2014-05-05,False,2014-03-16,2016-03-15,2014-06-26,2014-06-27,AAI,,,41.7840288215883,-87.6137800573591,"(41.78402882158826, -87.61378005735907)"
2014-08-14 02:21:12.178731,,True,299221,2213801-20140116,2295628,24883,1,RICHARD STOKES,STOKES AUTO SERVICE,700 W 43RD ST  ,CHICAGO,IL,60609,11,35,9,8340,Motor Vehicle Services License,2213801,RENEW,,2013-11-15,2014-01-08,False,2014-01-16,2016-01-15,2014-01-08,2014-01-09,AAI,,,41.816331611821,-87.6433641679642,"(41.81633161182101, -87.64336416796424)"
2014-08-14 02:21:12.178731,,True,300118,2147311-20140416,2313252,371068,1,THE YOUNG CENTER FOR IMMIGRANT CHILDREN'S RIGHTS,THE YOUNG CENTER FOR IMMIGRANT CHILDREN'S RIGHTS,6020 S UNIVERSITY AVE  ,CHICAGO,IL,60637,20,34,2,1625,Raffles,2147311,RENEW,,2014-02-15,2014-07-03,False,2014-04-16,2015-04-15,2014-07-03,2014-07-07,AAI,,,41.7853588113858,-87.5980798806494,"(41.78535881138583, -87.59807988064944)"
2014-08-14 02:21:12.178731,,True,411588,18646-20140516,2315442,7551,27,"BOND DRUG COMPANY OF ILLINOIS, LLC",WALGREENS #2211,5036 S COTTAGE GROVE AVE 1ST ,CHICAGO,IL,60615,4,3,2,1781,Tobacco Retail Over Counter,18646,RENEW,,2014-03-15,2014-05-01,False,2014-05-16,2016-05-15,2014-05-01,2014-05-08,AAI,,47,41.8029905654675,-87.6065724076173,"(41.80299056546751, -87.60657240761725)"
2014-08-14 02:21:12.178731,,True,412713,1903388-20140516,2318215,330600,1,"DIYA DONUTS, INC.",DUNKIN DONUTS,6237 S HALSTED ST 1ST ,CHICAGO,IL,60621,16,25,7,1006,Retail Food Establishment,1903388,RENEW,,2014-03-15,2014-04-18,False,2014-05-16,2016-05-15,2014-04-18,2014-04-21,AAI,,,41.7803310892943,-87.6446543895969,"(41.780331089294336, -87.6446543895969)"
2014-08-14 02:21:12.178731,,True,413193,2216867-20140616,2323854,295798,1,"CUDDLE CARE, INC",CUDDLE CARE,4800 S LAKE PARK AVE  ,CHICAGO,IL,60615,4,9,2,1023,Children's Services Facility License,2216867,RENEW,,2014-04-15,2014-05-23,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,,41.8079217922479,-87.5906931090992,"(41.80792179224785, -87.5906931090992)"
2014-08-14 02:21:12.178731,,True,414257,2177963-20140816,2339965,374445,1,"CHICAGO FUEL & MINI MART, INC.",CITGO FUEL & MINI MART,6700 S COTTAGE GROVE AVE  ,CHICAGO,IL,60637,20,18,3,1781,Tobacco Retail Over Counter,2177963,RENEW,,2014-06-15,2014-07-27,False,2014-08-16,2016-08-15,2014-07-27,2014-07-28,AAI,,,41.7730478218863,-87.6059130528716,"(41.77304782188627, -87.6059130528716)"
2014-08-14 02:21:12.178731,,True,414667,2333824-20140530,2333824,319824,1,GREGORY HARDISON,GREGORY HARDISON,6100 S EBERHART AVE  1E,CHICAGO,IL,60637,20,37,3,4406,Peddler License,2333824,ISSUE,2014-05-30,2014-05-30,2014-05-30,False,2014-05-30,2015-07-15,,2014-05-30,AAI,,,41.7838397723109,-87.613429127828,"(41.78383977231094, -87.61342912782804)"
2014-08-14 02:21:12.178731,,True,71812,1120350-20140616,2322967,209819,1,FRAMING BY MARK & OLET LTD,THE GREAT FRAME UP,1418 E 53RD ST  3,CHICAGO,IL,60615,4,47,2,1010,Limited Business License,1120350,RENEW,,2014-04-15,2014-08-04,False,2014-06-16,2016-06-15,2014-08-04,2014-08-05,AAI,,61,41.7996297442511,-87.5909414362646,"(41.799629744251135, -87.59094143626464)"
2014-08-14 02:21:12.178731,,True,72483,2289161-20140716,2331515,333487,3,RH SCHOOL OF PERFORMING ARTS LLC,RH SCHOOL OF PERFORMING ARTS LLC,1514 E 63RD ST 1ST ,CHICAGO,IL,60637,5,33,3,1023,Children's Services Facility License,2289161,RENEW,,2014-05-15,2014-06-03,False,2014-07-16,2016-07-15,2014-06-03,2014-06-04,AAI,,,41.7806939064662,-87.5884023062611,"(41.78069390646618, -87.58840230626114)"
2014-08-14 02:21:12.178731,,True,73500,1964197-20140616,2322722,66205,3,"CONCEPT EYE CARE, LTD.","CONCEPT EYE CARE, LTD.",1621 E 55TH ST 1ST ,CHICAGO,IL,60615,5,35,2,1010,Limited Business License,1964197,RENEW,,2014-04-15,2014-04-28,False,2014-06-16,2016-06-15,2014-04-28,2014-04-29,AAI,,61,41.795089882613,-87.5863591687611,"(41.79508988261299, -87.58635916876115)"
2014-08-14 02:21:12.178731,,True,186616,2016677-20140216,2300282,27840,9,THE NEAR NORTH HEALTH SERVICE CORPORATION,REAVIS SCHOOL BASE CLINIC,834 E 50TH ST 1ST ,CHICAGO,IL,60615,4,40,2,1010,Limited Business License,2016677,RENEW,,2013-12-15,2014-02-03,False,2014-02-16,2016-02-15,2014-02-03,2014-02-04,AAI,,47,41.8042010061564,-87.6049443025551,"(41.80420100615637, -87.60494430255514)"
2014-08-14 02:21:12.178731,,True,301221,2341268-20140703,2341268,54982,21,"EDWARD D. JONES & CO., L.P.",EDWARD JONES #05238,1652 E 53RD ST 1 ,CHICAGO,IL,60615,4,38,2,1010,Limited Business License,2341268,C_LOC,2014-07-01,2014-07-03,2014-07-03,False,2014-07-03,2015-01-15,2014-07-03,2014-07-03,AAI,,61,41.799707949335,-87.5847043366402,"(41.799707949334966, -87.58470433664016)"
2014-08-14 02:21:12.178731,,True,302403,1980004-20140916,2346776,337253,15,ABP CORPORATION,AU BON PAIN,5841 S MARYLAND AVE 1 1,CHICAGO,IL,60637,5,52,2,1006,Retail Food Establishment,1980004,RENEW,,2014-07-15,2014-08-07,False,2014-09-16,2016-09-15,2014-08-07,2014-08-08,AAI,,,41.7883112584108,-87.6047698358807,"(41.788311258410836, -87.60476983588067)"
2014-08-14 02:21:12.178731,,True,302497,2134720-20140216,2303180,368993,1,S R FISH & CHICKEN INC,CHICAGO STEAK HOUSE,219 E 47TH ST 1ST ,CHICAGO,IL,60653,3,35,2,1006,Retail Food Establishment,2134720,RENEW,,2013-12-15,2014-02-14,False,2014-02-16,2016-02-15,2014-02-14,2014-07-16,AAI,,56,41.8092138601738,-87.6203081763438,"(41.809213860173834, -87.62030817634384)"
2014-08-14 02:21:12.178731,,True,303615,2350014-20140807,2350014,392608,1,beyond wireless of illinois inc,metropcs authorized dealer,312 E 47TH ST GROUND ,CHICAGO,IL,60653,3,,,1010,Limited Business License,2350014,ISSUE,,2014-08-06,2014-08-06,False,2014-08-07,2016-08-15,2014-08-06,2014-08-07,AAI,,56,41.809455156746,-87.619005596682,"(41.80945515674602, -87.619005596682)"
2014-08-14 02:21:12.178731,,True,303913,1677044-20140116,2297038,300141,1,SPELLS INVESTMENT INC,THE HAIR EXPERTS,5401 S WENTWORTH AVE  ,CHICAGO,IL,60609,3,4,2,1010,Limited Business License,1677044,RENEW,,2013-11-15,2014-01-13,False,2014-01-16,2016-01-15,2014-01-13,2014-01-13,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,415005,2309292-20140218,2309292,388249,1,ami patel od inc,Pearle Vision,1200 E 53RD ST 1ST ,CHICAGO,IL,60615,4,,,1010,Limited Business License,2309292,ISSUE,,2014-02-14,2014-02-14,False,2014-02-18,2016-02-15,2014-02-14,2014-02-18,AAI,,61,41.7995678143334,-87.5965623918234,"(41.799567814333365, -87.59656239182341)"
2014-08-14 02:21:12.178731,,True,417492,74209-20140616,2322403,46485,1,GAMMARIELLO RX INC,KATSAROS PHARMACY,1521 E 53RD ST 1ST ,CHICAGO,IL,60615,4,54,2,1010,Limited Business License,74209,RENEW,,2014-04-15,2014-04-23,False,2014-06-16,2016-06-15,2014-04-23,2014-04-24,AAI,,61,41.7994408611669,-87.5882610942136,"(41.79944086116688, -87.5882610942136)"
2014-08-14 02:21:12.178731,,True,75810,2326582-20140606,2326582,389760,1,"RM HYDE PARK, INC.",RED MANGO,5221 S HARPER CT 1ST ,CHICAGO,IL,60615,4,47,2,1006,Retail Food Establishment,2326582,ISSUE,2014-04-21,2014-05-23,2014-05-23,False,2014-06-06,2016-06-15,2014-06-05,2014-06-06,AAI,,61,41.8002551603773,-87.588101251261,"(41.80025516037735, -87.588101251261)"
2014-08-14 02:21:12.178731,,True,75822,59686-20140116,2295826,32842,2,STAN-MARK FOOD PRODUCTS INC,STAN-MARK FOOD PRODUCTS INC,4419  -04427 S HALSTED ST  1,CHICAGO,IL,60609,11,15,9,1007,Wholesale Food Establishment,59686,RENEW,,2013-11-15,2014-01-13,False,2014-01-16,2016-01-15,2014-01-13,2014-01-14,AAI,,,41.8137279162332,-87.6455205043622,"(41.8137279162332, -87.64552050436221)"
2014-08-14 02:21:12.178731,,True,76743,2304298-20140103,2304298,387319,1,CLAUDE ADAM CALLERY,SAGESSE LUMIERE,4545 S LAKE PARK AVE 3RD ,CHICAGO,IL,60653,4,10,2,4404,Regulated Business License,2304298,ISSUE,2014-01-03,2014-01-03,2014-01-03,False,2014-01-03,2016-01-15,2014-01-03,2014-01-03,AAI,,,41.8122878192844,-87.595282873182,"(41.81228781928441, -87.59528287318197)"
2014-08-14 02:21:12.178731,,True,76988,1301881-20140616,2322480,53710,3,"BROWN & MOMEN ASSOC.,INC","BROWN & MOMEN ASSOC., INC.",823 E DREXEL SQUARE DR  ,CHICAGO,IL,60615,4,3,2,1010,Limited Business License,1301881,RENEW,,2014-04-15,2014-04-21,False,2014-06-16,2016-06-15,2014-04-21,2014-04-22,AAI,,,41.8012895318514,-87.60539682926,"(41.80128953185144, -87.60539682925999)"
2014-08-14 02:21:12.178731,,True,190208,2299070-20140625,2299070,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND ,CHICAGO,IL,60615,5,48,2,1477,Outdoor Patio,2299070,ISSUE,2013-12-05,2014-04-29,2014-03-28,True,2014-06-25,2016-07-15,2014-06-25,2014-06-25,AAI,,61,41.799317592142,-87.5871341420662,"(41.799317592141975, -87.58713414206618)"
2014-08-14 02:21:12.178731,,True,191473,1140862-20140616,2323037,213476,1,LAKE SHORE HOSPITALITY INC,RAMADA LAKE SHORE INN,4900 S CHICAGO BEACH DR  ,CHICAGO,IL,60615,4,29,2,1006,Retail Food Establishment,1140862,RENEW,,2014-04-15,2014-06-13,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,,41.8061703876328,-87.5857995725145,"(41.806170387632804, -87.58579957251453)"
2014-08-14 02:21:12.178731,,True,191887,2348790-20140718,2348790,392115,1,DONNIE FARROW,THE SPOT LIGHT,1648 E 53RD ST 1ST ,CHICAGO,IL,60615,4,38,2,1010,Limited Business License,2348790,ISSUE,2014-07-18,2014-07-18,2014-07-18,False,2014-07-18,2016-08-15,2014-07-18,2014-07-18,AAI,,61,41.7997061393619,-87.5848660941168,"(41.79970613936194, -87.58486609411676)"
2014-08-14 02:21:12.178731,,True,192379,2303980-20140204,2303980,20251,21,ADVOCATE HEALTH AND HOSPITALS CORPORATION,ADVOCATE MEDICAL GROUP,1301 E 47TH ST 1ST ,CHICAGO,IL,60653,4,22,2,1010,Limited Business License,2303980,ISSUE,2013-12-23,2014-01-08,2014-01-08,False,2014-02-04,2015-06-15,2014-01-08,2014-02-04,AAI,,47,41.8095532184789,-87.5949564034174,"(41.80955321847886, -87.59495640341743)"
2014-08-14 02:21:12.178731,,True,306610,1514484-20140616,2322447,51637,4,ALBERT PERRY,A C Barber Shop,4318 S INDIANA AVE  ,CHICAGO,IL,60653,3,15,2,1010,Limited Business License,1514484,RENEW,,2014-04-15,2014-05-02,False,2014-06-16,2016-06-15,2014-05-02,2014-05-05,AAI,,,41.8159649878457,-87.621537307801,"(41.81596498784569, -87.62153730780098)"
2014-08-14 02:21:12.178731,,True,419060,1697872-20140216,2301975,303772,3,"O'REILLY AUTO ENTERPRISES, LLC",O'REILLY AUTO PARTS #3368,4719 S COTTAGE GROVE AVE  ,CHICAGO,IL,60615,4,26,2,1010,Limited Business License,1697872,RENEW,,2013-12-15,2014-02-14,False,2014-02-16,2016-02-15,2014-02-14,2014-02-21,AAI,,47,41.8089230323185,-87.6064039425074,"(41.80892303231854, -87.60640394250737)"
2014-08-14 02:21:12.178731,,True,419232,61788-20120116,2126847,41833,1,NICHEM CORP.,NICHEM CORP.,600 W 52ND ST  1,CHICAGO,IL,60609,3,48,9,1009,Manufacturing Establishments,61788,RENEW,,2011-11-15,2014-08-08,False,2012-01-16,2014-01-15,,2014-08-08,AAI,,,41.7999604796572,-87.6405930356584,"(41.79996047965724, -87.64059303565836)"
2014-08-14 02:21:12.178731,,True,420661,2157229-20140116,2297540,343845,2,DONG SOOK KIM,NEW VOGUE,303 E 47TH ST 1ST ,CHICAGO,IL,60653,3,32,2,1010,Limited Business License,2157229,RENEW,,2013-11-15,2014-01-30,False,2014-01-16,2016-01-15,2014-01-30,2014-01-30,AAI,,56,41.8092287919746,-87.619431276147,"(41.809228791974625, -87.61943127614703)"
2014-08-14 02:21:12.178731,,True,420756,2261739-20140716,2332733,373644,14,SNEAKER VILLA INC.,VILLA JOIN THE MOVEMENT,5230 S LAKE PARK AVE  ,CHICAGO,IL,60615,4,47,2,1010,Limited Business License,2261739,RENEW,,2014-05-15,2014-07-07,False,2014-07-16,2016-07-15,2014-07-07,2014-07-08,AAI,,61,41.8001233786684,-87.5875099104303,"(41.80012337866838, -87.58750991043027)"
2014-08-14 02:21:12.178731,,True,421771,36139-20140616,2322506,54359,3,R.I.L. FOOD & BEVERAGE CORP.,RAMADA INN LAKE SHORE,4900 S CHICAGO BEACH DR  LAKE,CHICAGO,IL,60615,4,29,2,1475,Consumption on Premises - Incidental Activity,36139,RENEW,,2014-04-15,2014-06-13,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,,41.8061703876328,-87.5857995725145,"(41.806170387632804, -87.58579957251453)"
2014-08-14 02:21:12.178731,,True,421836,2162208-20140716,2332527,373249,1,"CLIPS & CUTS, ETC. LTD.","CLIPS & CUTS, ETC. LTD.",4852 S COTTAGE GROVE AVE  ,CHICAGO,IL,60615,4,50,2,1010,Limited Business License,2162208,RENEW,,2014-05-15,2014-07-09,False,2014-07-16,2016-07-15,2014-07-09,2014-07-09,AAI,,47,41.8061532327483,-87.6066405035735,"(41.80615323274833, -87.60664050357352)"
2014-08-14 02:21:12.178731,,True,421870,1223597-20131016,2280015,21883,6,"DIALYSIS  CENTERS OF AMERICA - ILLINOIS, INC",RCG-DIALYSIS CENTERS OF AMERICA,5401 S WENTWORTH AVE  ,CHICAGO,IL,60609,3,8,2,1010,Limited Business License,1223597,RENEW,,2013-08-15,2014-02-27,False,2013-10-16,2015-10-15,2014-02-27,2014-02-28,AAI,,,41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)"
2014-08-14 02:21:12.178731,,True,78409,1974703-20140116,2297533,343475,1,GARFIELD BEEF INC.,AL'S BEEF,5441 S WENTWORTH AVE 1ST ,CHICAGO,IL,60609,3,8,2,1006,Retail Food Establishment,1974703,RENEW,,2013-11-15,2014-01-15,False,2014-01-16,2016-01-15,2014-01-15,2014-01-16,AAI,,,41.795252448785,-87.6303763269876,"(41.79525244878496, -87.63037632698764)"
2014-08-14 02:21:12.178731,,True,78430,1645454-20140616,2323863,296404,1,CHANG Y. CHUNG,IVORY #3 DRY CLEANERS,1005 E 53RD ST  ,CHICAGO,IL,60615,5,3,2,1010,Limited Business License,1645454,RENEW,,2014-04-15,2014-06-08,False,2014-06-16,2016-06-15,2014-06-08,2014-06-09,AAI,,,41.7992963917348,-87.6010972766495,"(41.79929639173483, -87.60109727664953)"
2014-08-14 02:21:12.178731,,True,80905,2320914-20140804,2320914,386136,1,YAH MON LLC,JA GRILL HYDE PARK,1510 E HARPER CT  ,CHICAGO,IL,60615,4,4047,2,1477,Outdoor Patio,2320914,ISSUE,2014-04-07,2014-05-01,2014-05-01,True,2014-08-04,2016-08-15,2014-08-04,2014-08-04,AAI,,61,41.8004109756185,-87.5886584543847,"(41.80041097561848, -87.58865845438474)"
2014-08-14 02:21:12.178731,,True,193248,2304675-20140211,2304675,267891,34,FAZAL DEVELOPMENT NETWORK INC,SUBWAY 24028,742 W GARFIELD BLVD  ,CHICAGO,IL,60609,3,52,9,1006,Retail Food Establishment,2304675,ISSUE,2014-01-13,2014-02-04,2014-02-04,False,2014-02-11,2016-04-15,2014-02-10,2014-02-11,AAI,,,41.7944240472486,-87.6444387149666,"(41.794424047248626, -87.64443871496657)"
2014-08-14 02:21:12.178731,,True,193391,2158157-20140716,2332483,373002,1,Hyde Park Food Inc.,PAPA JOHNS PIZZA,1418 E 53RD ST 1ST 3,CHICAGO,IL,60615,4,,,1006,Retail Food Establishment,2158157,RENEW,,2014-05-15,2014-06-03,False,2014-07-16,2016-07-15,2014-06-03,2014-06-04,AAI,,61,41.7996297442511,-87.5909414362646,"(41.799629744251135, -87.59094143626464)"
2014-08-14 02:21:12.178731,,True,193570,2328245-20140508,2328245,390230,1,NICOLE J. LEGETTE,NICOLE J. LEGETTE,1640 E 50TH ST  19A,CHICAGO,IL,60615,4,29,2,4406,Peddler License,2328245,ISSUE,2014-05-08,2014-05-08,2014-05-08,False,2014-05-08,2016-05-15,,2014-05-08,AAI,,,41.8044897683403,-87.5847397706174,"(41.8044897683403, -87.58473977061743)"
2014-08-14 02:21:12.178731,,True,194721,1546681-20140616,2323691,284708,1,OME BLUE DIAMOND CORPORATION,KIKUYA RESTAURANT,1601 E 55TH ST  ,CHICAGO,IL,60615,5,35,2,1006,Retail Food Establishment,1546681,RENEW,,2014-04-15,2014-05-30,False,2014-06-16,2016-06-15,2014-05-30,2014-06-02,AAI,,61,41.7950754160184,-87.587520735586,"(41.79507541601845, -87.58752073558598)"
2014-08-14 02:21:12.178731,,True,194741,1548-20140116,2295609,24201,1,RUDOLPH R FREEMAN JR,RUDY'S LOUNGE,5101 S UNION AVE 1 ,CHICAGO,IL,60609,3,48,9,1470,Tavern,1548,RENEW,,2013-11-15,2014-01-13,False,2014-01-16,2016-01-15,2014-01-13,2014-01-13,AAI,,,41.8015412706351,-87.6427505557788,"(41.80154127063514, -87.64275055577878)"
2014-08-14 02:21:12.178731,,True,195332,69466-20140616,2322009,21182,1,"MANGEZ MOI, INC.",LA PETITE FOLIE,1504 E 55TH ST 1ST #,CHICAGO,IL,60615,4,54,2,1006,Retail Food Establishment,69466,RENEW,,2014-04-15,2014-05-28,False,2014-06-16,2016-06-15,2014-05-28,2014-05-29,AAI,,61,41.7953081849982,-87.5889407931898,"(41.79530818499822, -87.58894079318983)"
2014-08-14 02:21:12.178731,,True,195566,2204441-20140616,2321845,19298,1,ALEXANDER CONSTRUCTION GROUP,ALEXANDER CONSTRUCTION,5219 S GREENWOOD AVE  HOME,CHICAGO,IL,60615,4,28,2,4404,Regulated Business License,2204441,RENEW,,2014-04-15,2014-04-23,False,2014-06-16,2016-06-15,2014-04-23,2014-04-24,AAI,,,41.8002786164457,-87.5996117089714,"(41.80027861644568, -87.5996117089714)"
2014-08-14 02:21:12.178731,,True,308131,62802-20140116,2296446,86373,1,"ALMUFLIHI FOOD & LIQUOR, INC.",ALMUFLIHI FOOD & LIQUOR,5400-5404 S HALSTED ST 1ST ,CHICAGO,IL,60609,20,40,9,1781,Tobacco Retail Over Counter,62802,RENEW,,2013-11-15,2014-01-28,False,2014-01-16,2016-01-15,2014-01-28,2014-03-07,AAI,,,41.7959972711947,-87.6453476738722,"(41.79599727119474, -87.64534767387217)"
2014-08-14 02:21:12.178731,,True,308218,2206637-20140116,2296908,283537,2,SUSAN TAYLOR,TAYLORS INK,4846 S PRINCETON AVE  ,CHICAGO,IL,60609,3,17,9,4404,Regulated Business License,2206637,RENEW,,2013-11-15,2014-01-14,False,2014-01-16,2016-01-15,2014-01-14,2014-01-15,AAI,,,41.8059433910417,-87.633429001382,"(41.8059433910417, -87.63342900138196)"
2014-08-14 02:21:12.178731,,True,308274,1576324-20140616,2323757,287490,1,"CHECKERBOARD ONE, INC.",CHECKER BOARD LOUNGE,5201 S HARPER AVE  ,CHICAGO,IL,60615,4,47,2,1050,Public Place of Amusement,1576324,RENEW,,2014-04-15,2014-06-13,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,61,41.8010622016342,-87.5889928841137,"(41.80106220163419, -87.58899288411371)"
2014-08-14 02:21:12.178731,,True,308301,1798349-20140616,2324086,313031,1,CHERRY BEAUTY CORP.,CHERRY BEAUTY,1428 E 53RD ST 2 201,CHICAGO,IL,60615,4,47,2,1010,Limited Business License,1798349,RENEW,,2014-04-15,2014-06-13,False,2014-06-16,2016-06-15,2014-06-13,2014-06-16,AAI,,61,41.7996361179622,-87.5905076070672,"(41.79963611796221, -87.59050760706717)"
2014-08-14 02:21:12.178731,,True,308507,48663-20140516,2315788,17055,1,"STEVE'S FOOD & LIQUOR, INC.",200 LIQUORS,204 E 47TH ST 1ST ,CHICAGO,IL,60653,3,35,2,1006,Retail Food Establishment,48663,RENEW,,2014-03-15,2014-05-06,False,2014-05-16,2016-05-15,2014-05-06,2014-05-07,AAI,,56,41.8094238941323,-87.6209518019999,"(41.8094238941323, -87.62095180199994)"
2014-08-14 02:21:12.178731,,True,310651,2308991-20140307,2308991,383229,3,"ROSS DRESS FOR LESS, INC.",ROSS DRESS FOR LESS,1300 E 47TH ST  ,CHICAGO,IL,60653,4,10,2,1010,Limited Business License,2308991,ISSUE,2014-02-10,2014-03-06,2014-03-07,False,2014-03-07,2015-07-15,2014-03-07,2014-03-07,AAI,,47,41.809772726608,-87.5949608909369,"(41.80977272660802, -87.59496089093687)"
2014-08-14 02:21:12.178731,,True,424165,2320730-20140403,2320730,389296,1,"PREDDY AND PENK, LLC",PREDDY AND PENK,104 E 47TH ST 1ST ,CHICAGO,IL,60653,3,35,2,1010,Limited Business License,2320730,ISSUE,2014-04-03,2014-04-03,2014-04-03,False,2014-04-03,2016-04-15,2014-04-03,2014-04-03,AAI,,56,41.8093994788119,-87.6226660386688,"(41.80939947881186, -87.62266603866884)"
2014-08-14 02:21:12.178731,,True,424213,2333180-20140606,2333180,353912,5,57th Street Art Fair,06/07/14 - 06/08/14 57th Street Art Fair,5600 S KIMBARK AVE  ,CHICAGO,IL,60637,5,27,2,4409,Itinerant Merchant,2333180,ISSUE,2014-05-19,2014-05-19,2014-06-06,False,2014-06-06,2014-06-08,2014-06-06,2014-06-06,AAI,,,41.7931960088582,-87.5950274300013,"(41.7931960088582, -87.59502743000127)"
2014-08-14 02:21:12.178731,,True,424989,2327793-20140505,2327793,272217,4,"D.W.J. PETROLEUM, INC.","D.W.J. Petroleum, Inc.",4597 S OAKENWALD AVE 3RD ,CHICAGO,IL,60653,4,,,4404,Regulated Business License,2327793,ISSUE,,2014-05-02,2014-05-02,False,2014-05-05,2016-03-15,2014-05-02,2014-05-05,AAI,,47,41.8115515970115,-87.5935029734478,"(41.81155159701153, -87.59350297344784)"
2014-08-14 02:21:12.178731,,True,197056,61692-20140116,2295921,41808,1,"43RD DAN RYAN CITGO, INC.",43RD DAN RYAN CITGO,4300 S WENTWORTH AVE  1ST,CHICAGO,IL,60609,3,18,9,1781,Tobacco Retail Over Counter,61692,RENEW,,2013-11-15,2014-01-12,False,2014-01-16,2016-01-15,2014-01-12,2014-01-16,AAI,,,41.8163945337285,-87.6313400897933,"(41.81639453372854, -87.6313400897933)"
2014-08-14 02:21:12.178731,,True,197079,9298-20140116,2295293,4279,2,"BILL BABS, INC.",KELLY'S TAVERN,4403 S WALLACE ST 1ST ,CHICAGO,IL,60609,11,32,9,1050,Public Place of Amusement,9298,RENEW,,2013-11-15,2014-01-03,False,2014-01-16,2016-01-15,2014-01-06,2014-01-07,AAI,,,41.8143261167251,-87.6406684378439,"(41.81432611672509, -87.64066843784394)"
2014-08-14 02:21:12.178731,,True,198046,1676663-20140116,2297034,299995,1,"AMELIA'S BAR & GRILL, INC.",AMELIA'S AUTHENTIC MEXICAN CUISINE,4559 S HALSTED ST 1 ,CHICAGO,IL,60609,11,49,9,1006,Retail Food Establishment,1676663,RENEW,,2013-11-15,2014-03-11,False,2014-01-16,2016-01-15,2014-03-11,2014-03-12,AAI,,,41.8107813033463,-87.6454403003626,"(41.8107813033463, -87.64544030036262)"
2014-08-14 02:21:12.178731,,True,199960,6778-20130916,2272565,23676,14,"WENDY'S OLD FASHIONED HAMBURGERS OF NEW YORK, INC",WENDY'S #001461,242 W GARFIELD BLVD  ,CHICAGO,IL,60609,3,12,9,1006,Retail Food Establishment,6778,RENEW,,2013-07-15,2014-02-11,False,2013-09-16,2015-09-15,2013-09-13,2013-09-16,AAI,,,41.794638826304,-87.6322670454628,"(41.79463882630404, -87.63226704546275)"
